user_id,product_id,aisle_id,department_id,product_name,is_ordered_history,index_in_order_history,order_size_history,reorder_size_history,order_number_history,label
2,24990,117,19,Go Mango! Organic Dried Chili Lime Mango,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,9124,38,1,Broccoli & Cheddar Bake Meal Bowl,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,47526,21,16,Goat Cheese Log,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,13742,3,19,Organic Coconut Almond Peanut,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,22963,96,20,Organic Roasted Turkey Breast,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,36287,88,13,Smooth Operator Natural Peanut Butter,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,47553,20,11,Sugarfree Peppermint Chewing Gum,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,39877,24,4,Organic Granny Smith Apple,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,22474,78,19,Cheddar Bunnies Snack Crackers,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,8138,67,20,Traditional Hummus,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,17872,120,16,Total 2% Lowfat Plain Greek Yogurt,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,9681,38,1,Chicken Tikka Masala with Cumin Infused Basmati Rice Frozen Meal,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,2002,42,1,"The \""World's Best\"" Veggie Burger",0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,33754,120,16,Total 2% with Strawberry Lowfat Greek Strained Yogurt,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,1
2,15841,3,19,Organic Dark Chocolate Almond & Sea Salt Trail Mix Bar,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,14306,110,13,Organic Packham Or Anjou Pears,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,48099,38,1,Truffle Parmesan Macaroni & Cheese Bowl,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,12258,93,3,Organic White English Muffins,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,4071,66,6,Organic Lemongrass Ginger Ramen,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,48110,78,19,Thin Stackers Brown Rice Lightly Salted,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,33276,67,20,Kalamata Olive Spread,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0
2,0,0,0,0,1 1 1 1 1 1 1 1 1 1 1 1 1,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,1
3,17668,91,16,Unsweetened Chocolate Almond Breeze Almond Milk,1 1 0 0 1 0 0 0 0 1 1,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,44683,83,4,Brussels Sprouts,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,48523,37,1,Birthday Cake Light Ice Cream,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,21903,123,4,Organic Baby Spinach,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,1
3,14992,83,4,Green Beans,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,21137,24,4,Organic Strawberries,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,32402,78,19,"Crackers, Crispy, Cheddar",0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,49683,83,4,Cucumber Kirby,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,22035,21,16,Organic Whole String Cheese,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,39190,91,16,Vanilla Unsweetened Almond Milk,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,1
3,47766,24,4,Organic Avocado,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,1
3,42265,123,4,Organic Baby Carrots,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,1819,88,13,All Natural No Stir Creamy Almond Butter,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,40604,21,16,Feta Cheese Crumbles,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,16797,24,4,Strawberries,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,15143,24,4,Blueberry Pint,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,18599,4,9,Garlic Couscous,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,1
3,9387,24,4,Granny Smith Apples,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,12845,117,19,Chopped Walnuts,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,43961,123,4,Organic Peeled Whole Baby Carrots,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,42557,88,13,Crunchy Almond Butter,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,18370,21,16,Organic Shredded Mozzarella,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,38596,108,16,Part Skim Ricotta Cheese,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,16965,37,1,Chocolate Ice Cream,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,24010,52,1,Wheat Gluten Free Waffles,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,7503,117,19,Whole Almonds,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,8021,54,17,100% Recycled Paper Towels,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,28373,13,20,Original Rotisserie Chicken,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,23650,115,7,Electrolyte Water,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,1
3,24810,78,19,Organic Lightly Salted Brown Rice Cakes,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,1
3,1005,94,7,China Green Tips Green Tea,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,39922,123,4,Celery Sticks,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,248,117,19,Dried Sweetened Cranberries,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0
3,0,0,0,0,1 1 1 1 1 1 1 1 1 1 1,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,1
4,17769,77,7,Diet Caffeine Free Naturally Flavored Lemon Lime Soda,0 0 1 0,0 0 0 0,0 0 0 0,0 0 0 0,1 2 3 4 5,0
4,35469,38,1,Enchilada Black Bean Vegetable,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,1 2 3 4 5,0
4,43704,128,3,Low Carb Whole Wheat Tortillas,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,1 2 3 4 5,0
4,37646,24,4,Organic Gala Apples,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,1 2 3 4 5,0
4,1200,69,15,Vegetable Classics Vegetable Soup,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,1 2 3 4 5,0
4,11865,38,1,Light & Lean Spaghetti Italiano with Meatless Meatballs,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,1 2 3 4 5,0
4,19057,24,4,Organic Large Extra Fancy Fuji Apple,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,1 2 3 4 5,0
4,2707,74,17,Complete™ ActionPacs™ Fresh Scent Dishwasher Detergent,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,1 2 3 4 5,0
4,7350,115,7,Natural Lime Flavor Sparkling Mineral Water,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,1 2 3 4 5,0
4,22199,134,5,Extra-Dry Cava,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,1 2 3 4 5,0
4,7160,111,17,Clear Cups,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,1 2 3 4 5,0
4,42329,28,5,Private Selection Pinot Noir,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,1 2 3 4 5,0
4,25146,31,7,Original Orange Juice,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,1 2 3 4 5,0
4,36606,112,3,Sprouted Multi-Grain Bread,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,1 2 3 4 5,0
4,0,0,0,0,1 1 1 1,0 0 0 0,0 0 0 0,0 0 0 0,1 2 3 4 5,1
5,28289,123,4,Organic Shredded Carrots,1 0 0,0 0 0,0 0 0,0 0 0,1 2 3 4,0
5,11777,123,4,Red Raspberries,0 0 0,0 0 0,0 0 0,0 0 0,1 2 3 4,1
5,40706,123,4,Organic Grape Tomatoes,0 0 0,0 0 0,0 0 0,0 0 0,1 2 3 4,1
5,48775,83,4,Organic Red Cabbage,0 0 0,0 0 0,0 0 0,0 0 0,1 2 3 4,0
5,20754,37,1,Mediterranean Mint Gelato,0 0 0,0 0 0,0 0 0,0 0 0,1 2 3 4,0
5,6808,12,9,Organic Spinach & Cheese Tortellini,0 0 0,0 0 0,0 0 0,0 0 0,1 2 3 4,0
5,13988,83,4,Snow Peas,0 0 0,0 0 0,0 0 0,0 0 0,1 2 3 4,1
5,21413,66,6,Organic Soba,0 0 0,0 0 0,0 0 0,0 0 0,1 2 3 4,1
5,24231,37,1,Tahitian Vanilla Bean Gelato,0 0 0,0 0 0,0 0 0,0 0 0,1 2 3 4,0
5,43693,84,16,Whole Vitamin D Milk,0 0 0,0 0 0,0 0 0,0 0 0,1 2 3 4,1
5,13870,107,19,Lightly Salted Baked Snap Pea Crisps,0 0 0,0 0 0,0 0 0,0 0 0,1 2 3 4,0
5,8518,83,4,Organic Red Onion,0 0 0,0 0 0,0 0 0,0 0 0,1 2 3 4,1
5,18761,19,13,Balsamic Vinegar Of Modena,0 0 0,0 0 0,0 0 0,0 0 0,1 2 3 4,0
5,22475,83,4,Jicama,0 0 0,0 0 0,0 0 0,0 0 0,1 2 3 4,0
5,24535,120,16,Plain Whole Milk Yogurt,0 0 0,0 0 0,0 0 0,0 0 0,1 2 3 4,1
5,31717,16,4,Organic Cilantro,0 0 0,0 0 0,0 0 0,0 0 0,1 2 3 4,0
5,26604,24,4,Organic Blackberries,0 0 0,0 0 0,0 0 0,0 0 0,1 2 3 4,1
5,21616,123,4,Organic Baby Arugula,0 0 0,0 0 0,0 0 0,0 0 0,1 2 3 4,0
5,15349,29,13,Organic Raw Agave Nectar,0 0 0,0 0 0,0 0 0,0 0 0,1 2 3 4,0
5,0,0,0,0,1 1 1,0 0 0,0 0 0,0 0 0,1 2 3 4,1
6,40992,81,15,Chopped Tomatoes,0 1,0 0,0 0,0 0,1 2 3,0
6,27521,83,4,Organic Lacinato (Dinosaur) Kale,0 0,0 0,0 0,0 0,1 2 3,0
6,20323,81,15,Strained Tomatoes,0 0,0 0,0 0,0 0,1 2 3,0
6,48679,83,4,Organic Garnet Sweet Potato (Yam),0 0,0 0,0 0,0 0,1 2 3,0
6,21903,123,4,Organic Baby Spinach,0 0,0 0,0 0,0 0,1 2 3,0
6,45007,83,4,Organic Zucchini,0 0,0 0,0 0,0 0,1 2 3,0
6,10644,19,13,Italian Extra Virgin Olive Oil,0 0,0 0,0 0,0 0,1 2 3,0
6,38293,35,12,Ground Turkey Breast,0 0,0 0,0 0,0 0,1 2 3,0
6,11068,21,16,Medium Cheddar Cheese Block,0 0,0 0,0 0,0 0,1 2 3,0
6,0,0,0,0,1 1,0 0,0 0,0 0,1 2 3,1
7,11520,86,16,Large Alfresco Eggs,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20,0
7,35333,104,13,Seasoning Bay Leaf,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20,0
7,519,31,7,Antioxidant Infusions Brasilia Blueberry,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20,0
7,10504,83,4,Yukon Gold Potatoes 5lb Bag,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20,0
7,47623,104,13,Seasoning Allspice,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20,0
7,45066,24,4,Honeycrisp Apple,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20,0
7,13198,122,12,85% Lean Ground Beef,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20,1
7,10895,21,16,Mexican Finely Shredded Cheese,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20,0
7,21137,24,4,Organic Strawberries,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20,1
7,274,87,17,Snack Bags,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20,0
7,40852,91,16,Lactose Free Fat Free Milk,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20,1
7,27156,59,15,Organic Black Beans,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20,0
7,42265,123,4,Organic Baby Carrots,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20,0
7,23712,78,19,Natural Crackers,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20,0
